line;track;km;geometry_type;radius;arrow;theoric_width;radius_width;use_width;project_cant
1;2;7981.5;Recta;inf;0;0;0;0;0
1;2;7981.75;Recta;inf;0;0;0;0;0
1;2;7982;Recta;inf;0;0;0;0;0
1;2;7982.25;Recta;inf;0;0;0;0;0
1;2;7982.5;Recta;inf;1.16E-07;0;0;0;0
1;2;7982.75;Recta;inf;1.16E-07;0;0;0;0
1;2;7983;Recta;inf;1.16E-07;0;0;0;0
1;2;7983.25;Recta;inf;1.16E-07;0;0;0;0
1;2;7983.5;Recta;inf;0;0;0;0;0
1;2;7983.75;Recta;inf;0;0;0;0;0
1;2;7984;Recta;inf;1.16E-07;0;0;0;0
1;2;7984.25;Recta;inf;0;0;0;0;0
1;2;7984.5;Recta;inf;1.16E-07;0;0;0;0
1;2;7984.75;Recta;inf;9.39E-07;0;0;0;0
1;2;7985;Recta;inf;0;0;0;0;0
1;2;7985.25;Recta;inf;1.16E-07;0;0;0;0
1;2;7985.5;Recta;inf;0;0;0;0;0
1;2;7985.75;Recta;inf;0;0;0;0;0
1;2;7986;Recta;inf;5.03E-05;0;0;0;0
1;2;7986.25;Recta;inf;5.03E-05;0;0;0;0
1;2;7986.5;Recta;inf;1.16E-07;0;0;0;0
1;2;7986.75;Recta;inf;1.16E-07;0;0;0;0
1;2;7987;Recta;inf;0;0;0;0;0
1;2;7987.25;Recta;inf;0;0;0;0;0
1;2;7987.5;Recta;inf;0;0;0;0;0
1;2;7987.75;Recta;inf;0;0;0;0;0
1;2;7988;Recta;inf;1.16E-07;0;0;0;0
1;2;7988.25;Recta;inf;1.16E-07;0;0;0;0
1;2;7988.5;Recta;inf;1.16E-07;0;0;0;0
1;2;7988.75;Recta;inf;9.39E-07;0;0;0;0
1;2;7989;Recta;inf;0;0;0;0;0
1;2;7989.25;Recta;inf;0;0;0;0;0
1;2;7989.5;Recta;inf;4.99E-05;0;0;0;0
1;2;7989.75;Recta;inf;9.31E-07;0;0;0;0
1;2;7990;Recta;inf;5.01E-05;0;0;0;0
1;2;7990.25;Recta;inf;1.16E-07;0;0;0;0
1;2;7990.5;Recta;inf;4.99E-05;0;0;0;0
1;2;7990.75;Recta;inf;5.03E-05;0;0;0;0
1;2;7991;Recta;inf;7.10E-05;0;0;0;0
1;2;7991.25;Recta;inf;0;0;0;0;0
1;2;7991.5;Recta;inf;4.99E-05;0;0;0;0
1;2;7991.75;Recta;inf;1.16E-07;0;0;0;0
1;2;7992;Recta;inf;5.01E-05;0;0;0;0
1;2;7992.25;Recta;inf;7.02E-05;0;0;0;0
1;2;7992.5;Recta;inf;0.000335491;0;0;0;0
1;2;7992.75;Recta;inf;0.001142359;0;0;0;0
1;2;7993;Recta;inf;0.002685529;0;0;0;0
1;2;7993.25;Recta;inf;0.005350658;0;0;0;0
1;2;7993.5;Recta;inf;0.009199179;0;0;0;0
1;2;7993.75;Recta;inf;0.014707441;0;0;0;0
1;2;7994;Recta;inf;0.021936422;0;0;0;0
1;2;7994.25;Recta;inf;0.031293138;0;0;0;0
1;2;7994.5;Recta;inf;0.043025231;0;0;0;0
1;2;7994.75;Recta;inf;0.057214887;0;0;0;0
1;2;7995;Recta;inf;0.074384218;0;0;0;0
1;2;7995.25;Recta;inf;0.094528702;0;0;0;0
1;2;7995.5;Recta;inf;0.118145905;0;0;0;0
1;2;7995.75;Recta;inf;0.145316021;0;0;0;0
1;2;7996;Recta;inf;0.176477049;0;0;0;0
1;2;7996.25;Recta;inf;0.211598225;0;0;0;0
1;2;7996.5;Recta;inf;0.251308266;0;0;0;0
1;2;7996.75;Recta;inf;0.295516252;0;0;0;0
1;2;7997;Recta;inf;0.344786321;0;0;0;0
1;2;7997.25;Recta;inf;0.39898067;0;0;0;0
1;2;7997.5;Clotoide;60847845;0.458296954;0;0;0;0
1;2;7997.75;Clotoide;40432497;0.522202696;0;0;0;1
1;2;7998;Clotoide;30274842;0.590611773;0;0;0;1
1;2;7998.25;Clotoide;24196161;0.663000844;0;0;0;1
1;2;7998.5;Clotoide;20150315;0.7394919;0;0;0;1
1;2;7998.75;Clotoide;17263655;0.81942508;0;0;0;1
1;2;7999;Clotoide;15100424;0.902876249;0;0;0;2
1;2;7999.25;Clotoide;13418955;0.989348333;0;0;0;2
1;2;7999.5;Clotoide;12074437;1.078683983;0;0;0;2
1;2;7999.75;Clotoide;10974811;1.170663864;0;0;0;2
1;2;8000;Clotoide;10058755;1.264948565;0;0;0;2
1;2;8000.25;Clotoide;9283842;1.361340981;0;0;0;3
1;2;8000.5;Clotoide;8619785;1.459565363;0;0;0;3
1;2;8000.75;Clotoide;8044384;1.559333628;0;0;0;3
1;2;8001;Clotoide;7540997;1.660340567;0;0;0;3
1;2;8001.25;Clotoide;7096899;1.762524422;0;0;0;3
1;2;8001.5;Clotoide;6702199;1.86538984;0;0;0;4
1;2;8001.75;Clotoide;6349089;1.968853689;0;0;0;4
1;2;8002;Clotoide;6031325;2.072520386;0;0;0;4
1;2;8002.25;Clotoide;5743852;2.1762991;0;0;0;4
1;2;8002.5;Clotoide;5482536;2.279971571;0;0;0;4
1;2;8002.75;Clotoide;5243963;2.383729327;0;0;0;5
1;2;8003;Clotoide;5025287;2.487422292;0;0;0;5
1;2;8003.25;Clotoide;4824118;2.59120594;0;0;0;5
1;2;8003.5;Clotoide;4638436;2.694832673;0;0;0;5
1;2;8003.75;Clotoide;4466518;2.798616229;0;0;0;5
1;2;8004;Clotoide;4306888;2.902288745;0;0;0;5
1;2;8004.25;Clotoide;4158275;3.006077855;0;0;0;6
1;2;8004.5;Clotoide;4019575;3.10979568;0;0;0;6
1;2;8004.75;Clotoide;3889.83;3.213539311;0;0;0;6
1;2;8005;Clotoide;3768199;3.317262713;0;0;0;6
1;2;8005.25;Clotoide;3653943;3.421005617;0;0;0;6
1;2;8005.5;Clotoide;3546413;3.524729319;0;0;0;7
1;2;8005.75;Clotoide;3445.03;3.628437424;0;0;0;7
1;2;8006;Clotoide;3349283;3.732155404;0;0;0;7
1;2;8006.25;Clotoide;3258714;3.835889762;0;0;0;7
1;2;8006.5;Clotoide;3172914;3.939566883;0;0;0;7
1;2;8006.75;Clotoide;3091517;4.043300929;0;0;0;8
1;2;8007;Clotoide;3014191;4.147075282;0;0;0;8
1;2;8007.25;Clotoide;2940639;4.250763501;0;0;0;8
1;2;8007.5;Clotoide;2870592;4.354472173;0;0;0;8
1;2;8007.75;Clotoide;2803803;4.458232001;0;0;0;8
1;2;8008;Clotoide;2740052;4.56192015;0;0;0;9
1;2;8008.25;Clotoide;2679136;4.665613684;0;0;0;9
1;2;8008.5;Clotoide;2620869;4.769419429;0;0;0;9
1;2;8008.75;Clotoide;2565083;4.873139307;0;0;0;9
1;2;8009;Clotoide;2511622;4.976904181;0;0;0;9
1;2;8009.25;Clotoide;2460344;5.080552183;0;0;0;10
1;2;8009.5;Clotoide;2411118;5.184323147;0;0;0;10
1;2;8009.75;Clotoide;2363823;5.288028095;0;0;0;10
1;2;8010;Clotoide;2318348;5.391773274;0;0;0;10
1;2;8010.25;Clotoide;2274589;5.495452902;0;0;0;10
1;2;8010.5;Clotoide;2232452;5.599162955;0;0;0;11
1;2;8010.75;Clotoide;2191848;5.702934602;0;0;0;11
1;2;8011;Clotoide;2152694;5.806696487;0;0;0;11
1;2;8011.25;Clotoide;2114914;5.910361329;0;0;0;11
1;2;8011.5;Clotoide;2078438;6.014189469;0;0;0;11
1;2;8011.75;Clotoide;2043199;6.11788005;0;0;0;12
1;2;8012;Clotoide;2009134;6.221510776;0;0;0;12
1;2;8012.25;Clotoide;1976187;6.32531944;0;0;0;12
1;2;8012.5;Clotoide;1944303;6.429087283;0;0;0;12
1;2;8012.75;Clotoide;1913431;6.532698094;0;0;0;12
1;2;8013;Clotoide;1883525;6.636517959;0;0;0;13
1;2;8013.25;Clotoide;1854539;6.740266406;0;0;0;13
1;2;8013.5;Clotoide;1826432;6.843974576;0;0;0;13
1;2;8013.75;Clotoide;1799163;6.947662845;0;0;0;13
1;2;8014;Clotoide;1772698;7.051377131;0;0;0;13
1;2;8014.25;Clotoide;1746999;7.155163152;0;0;0;14
1;2;8014.5;Clotoide;1722035;7.258857827;0;0;0;14
1;2;8014.75;Clotoide;1697774;7.362572426;0;0;0;14
1;2;8015;Clotoide;1674188;7.466253048;0;0;0;14
1;2;8015.25;Clotoide;1651248;7.570050718;0;0;0;14
1;2;8015.5;Clotoide;1628927;7.673797701;0;0;0;15
1;2;8015.75;Clotoide;1607203;7.77746432;0;0;0;15
1;2;8016;Clotoide;1586.05;7.881171009;0;0;0;15
1;2;8016.25;Clotoide;1565447;7.984950519;0;0;0;15
1;2;8016.5;Clotoide;1545372;8.088623633;0;0;0;15
1;2;8016.75;Clotoide;1525805;8.192342846;0;0;0;16
1;2;8017;Clotoide;1506728;8.296153835;0;0;0;16
1;2;8017.25;Clotoide;1488122;8.399859478;0;0;0;16
1;2;8017.5;Clotoide;1469.97;8.503519469;0;0;0;16
1;2;8017.75;Clotoide;1452255;8.60736297;0;0;0;16
1;2;8018;Clotoide;1434963;8.710963614;0;0;0;17
1;2;8018.25;Clotoide;1418077;8.814747931;0;0;0;17
1;2;8018.5;Clotoide;1401584;8.918420766;0;0;0;17
1;2;8018.75;Clotoide;1385.47;9.022165819;0;0;0;17
1;2;8019;Clotoide;1369722;9.125930926;0;0;0;17
1;2;8019.25;Clotoide;1354329;9.229616588;0;0;0;17
1;2;8019.5;Clotoide;1339278;9.333349128;0;0;0;18
1;2;8019.75;Clotoide;1324557;9.437087539;0;0;0;18
1;2;8020;Clotoide;1310157;9.540871752;0;0;0;18
1;2;8020.25;Clotoide;1296066;9.644565388;0;0;0;18
1;2;8020.5;Clotoide;1282275;9.74824477;0;0;0;18
1;2;8020.75;Clotoide;1268775;9.852017039;0;0;0;19
1;2;8021;Clotoide;1255556;9.955749869;0;0;0;19
1;2;8021.25;Clotoide;1242609;10.05950899;0;0;0;19
1;2;8021.5;Clotoide;1229927;10.16315651;0;0;0;19
1;2;8021.75;Clotoide;1217501;10.26696875;0;0;0;19
1;2;8022;Clotoide;1205324;10.37064977;0;0;0;20
1;2;8022.25;Clotoide;1193388;10.47430528;0;0;0;20
1;2;8022.5;Clotoide;1181685;10.57813177;0;0;0;20
1;2;8022.75;Clotoide;1170211;10.68180114;0;0;0;20
1;2;8023;Clotoide;1158956;10.78560833;0;0;0;20
1;2;8023.25;Clotoide;1147917;10.88923852;0;0;0;21
1;2;8023.5;Clotoide;1137085;10.99305972;0;0;0;21
1;2;8023.75;Clotoide;1126456;11.09674355;0;0;0;21
1;2;8024;Clotoide;1116024;11.20044056;0;0;0;21
1;2;8024.25;Clotoide;1105784;11.30415884;0;0;0;21
1;2;8024.5;Clotoide;1095729;11.40790301;0;0;0;22
1;2;8024.75;Clotoide;1085856;11.51167432;0;0;0;22
1;2;8025;Clotoide;1076159;11.61536096;0;0;0;22
1;2;8025.25;Clotoide;1066634;11.71908066;0;0;0;22
1;2;8025.5;Clotoide;1057276;11.8228674;0;0;0;22
1;2;8025.75;Clotoide;1048081;11.92654935;0;0;0;23
1;2;8026;Clotoide;1039044;12.03025824;0;0;0;23
1;2;8026.25;Clotoide;1030162;12.1339287;0;0;0;23
1;2;8026.5;Clotoide;1021.43;12.23773815;0;0;0;23
1;2;8026.75;Clotoide;1012846;12.34139056;0;0;0;23
1;2;8027;Clotoide;1004404;12.4451423;0;0;0;24
1;2;8027.25;Clotoide;996102;12.54892818;0;0;0;24
1;2;8027.5;Clotoide;987935;12.65262238;0;0;0;24
1;2;8027.75;Clotoide;979902;12.75632482;0;0;0;24
1;2;8028;Clotoide;971999;12.8600744;0;0;0;24
1;2;8028.25;Clotoide;964221;12.96383751;0;0;0;25
1;2;8028.5;Clotoide;956568;13.06748422;0;0;0;25
1;2;8028.75;Clotoide;949034;13.17123691;0;0;0;25
1;2;8029;Clotoide;941619;13.27501099;0;0;0;25
1;2;8029.25;Clotoide;934318;13.37876564;0;0;0;25
1;2;8029.5;Clotoide;927.13;13.48248954;0;0;0;26
1;2;8029.75;Clotoide;920052;13.58612964;0;0;0;26
1;2;8030;Clotoide;913081;13.68984319;0;0;0;26
1;2;8030.25;Clotoide;906215;13.79360389;0;0;0;26
1;2;8030.5;Clotoide;899451;13.89726168;0;0;0;26
1;2;8030.75;Clotoide;892787;14.00105834;0;0;0;27
1;2;8031;Clotoide;886222;14.10479752;0;0;0;27
1;2;8031.25;Clotoide;879752;14.2084924;0;0;0;27
1;2;8031.5;Clotoide;873376;14.31226787;0;0;0;27
1;2;8031.75;Clotoide;867092;14.41598691;0;0;0;27
1;2;8032;Clotoide;860898;14.51970681;0;0;0;28
1;2;8032.25;Clotoide;854791;14.62338962;0;0;0;28
1;2;8032.5;Clotoide;848771;14.72710027;0;0;0;28
1;2;8032.75;Clotoide;842834;14.83086557;0;0;0;28
1;2;8033;Clotoide;836.98;14.93452832;0;0;0;28
1;2;8033.25;Clotoide;831207;15.03828516;0;0;0;28
1;2;8033.5;Clotoide;825513;15.14203041;0;0;0;29
1;2;8033.75;Clotoide;819897;15.24582432;0;0;0;29
1;2;8034;Clotoide;814356;15.34940395;0;0;0;29
1;2;8034.25;Clotoide;808.89;15.45317727;0;0;0;29
1;2;8034.5;Clotoide;803497;15.55685966;0;0;0;29
1;2;8034.75;Clotoide;798175;15.66068981;0;0;0;30
1;2;8035;Clotoide;792923;15.76441005;0;0;0;30
1;2;8035.25;Clotoide;787.74;15.86807422;0;0;0;30
1;2;8035.5;Clotoide;782624;15.97186736;0;0;0;30
1;2;8035.75;Clotoide;777574;16.07556956;0;0;0;30
1;2;8036;Clotoide;772589;16.17928126;0;0;0;31
1;2;8036.25;Clotoide;767668;16.28305702;0;0;0;31
1;2;8036.5;Clotoide;762808;16.3866963;0;0;0;31
1;2;8036.75;Clotoide;758.01;16.49043716;0;0;0;31
1;2;8037;Clotoide;753272;16.59416085;0;0;0;31
1;2;8037.25;Clotoide;748593;16.69796804;0;0;0;32
1;2;8037.5;Clotoide;743971;16.80164622;0;0;0;32
1;2;8037.75;Clotoide;739407;16.90538106;0;0;0;32
1;2;8038;Clotoide;734898;17.00910692;0;0;0;32
1;2;8038.25;Clotoide;730443;17.11281567;0;0;0;32
1;2;8038.5;Clotoide;726042;17.2165348;0;0;0;33
1;2;8038.75;Clotoide;721694;17.32019066;0;0;0;33
1;2;8039;Clotoide;717398;17.42406904;0;0;0;33
1;2;8039.25;Clotoide;713152;17.52769986;0;0;0;33
1;2;8039.5;Clotoide;708957;17.63144185;0;0;0;33
1;2;8039.75;Clotoide;704811;17.73512141;0;0;0;34
1;2;8040;Clotoide;700712;17.83890404;0;0;0;34
1;2;8040.25;Clotoide;696662;17.94265111;0;0;0;34
1;2;8040.5;Clotoide;692657;18.04633503;0;0;0;34
1;2;8040.75;Clotoide;688699;18.15002048;0;0;0;34
1;2;8041;Clotoide;684785;18.25375426;0;0;0;35
1;2;8041.25;Clotoide;680916;18.35751781;0;0;0;35
1;2;8041.5;Clotoide;677.09;18.46123625;0;0;0;35
1;2;8041.75;Clotoide;673307;18.56500383;0;0;0;35
1;2;8042;Clotoide;669566;18.66872636;0;0;0;35
1;2;8042.25;Clotoide;665867;18.77237775;0;0;0;36
1;2;8042.5;Clotoide;662208;18.87614227;0;0;0;36
1;2;8042.75;Clotoide;658589;18.97987202;0;0;0;36
1;2;8043;Clotoide;655009;19.08360483;0;0;0;36
1;2;8043.25;Clotoide;651468;19.18731175;0;0;0;36
1;2;8043.5;Clotoide;647965;19.29103077;0;0;0;37
1;2;8043.75;Clotoide;644.5;19.39481736;0;0;0;37
1;2;8044;Clotoide;641071;19.49843984;0;0;0;37
1;2;8044.25;Clotoide;637679;19.60223182;0;0;0;37
1;2;8044.5;Clotoide;634322;19.70595337;0;0;0;37
1;2;8044.75;Clotoide;631001;19.80966785;0;0;0;38
1;2;8045;Clotoide;627714;19.91337691;0;0;0;38
1;2;8045.25;Clotoide;624461;20.01712662;0;0;0;38
1;2;8045.5;Clotoide;621242;20.1208419;0;0;0;38
1;2;8045.75;Clotoide;618056;20.22458904;0;0;0;38
1;2;8046;Clotoide;614902;20.32831153;0;0;0;39
1;2;8046.25;Clotoide;611781;20.4319542;0;0;0;39
1;2;8046.5;Clotoide;608691;20.53576812;0;0;0;39
1;2;8046.75;Clotoide;605632;20.63941847;0;0;0;39
1;2;8047;Clotoide;602603;20.74314706;0;0;0;39
1;2;8047.25;Clotoide;599605;20.84689878;0;0;0;40
1;2;8047.5;Clotoide;596636;20.95063592;0;0;0;40
1;2;8047.75;Clotoide;593697;21.05432141;0;0;0;40
1;2;8048;Clotoide;590786;21.15809537;0;0;0;40
1;2;8048.25;Clotoide;587904;21.26179053;0;0;0;40
1;2;8048.5;Clotoide;585.05;21.3655274;0;0;0;40
1;2;8048.75;Clotoide;582223;21.4692033;0;0;0;41
1;2;8049;Clotoide;579424;21.5729785;0;0;0;41
1;2;8049.25;Clotoide;576651;21.67666438;0;0;0;41
1;2;8049.5;Clotoide;573905;21.78042147;0;0;0;41
1;2;8049.75;Clotoide;571185;21.88412835;0;0;0;41
1;2;8050;Clotoide;568.49;21.9878026;0;0;0;42
1;2;8050.25;Clotoide;565821;22.09153814;0;0;0;42
1;2;8050.5;Clotoide;563177;22.19527103;0;0;0;42
1;2;8050.75;Clotoide;560557;22.29901779;0;0;0;42
1;2;8051;Clotoide;557962;22.4027618;0;0;0;42
1;2;8051.25;Clotoide;555.39;22.50653101;0;0;0;43
1;2;8051.5;Clotoide;552842;22.61014746;0;0;0;43
1;2;8051.75;Clotoide;550318;22.71394737;0;0;0;43
1;2;8052;Clotoide;547816;22.81760474;0;0;0;43
1;2;8052.25;Clotoide;545337;22.9213536;0;0;0;43
1;2;8052.5;Clotoide;542.88;23.02505262;0;0;0;44
1;2;8052.75;Clotoide;540446;23.12878569;0;0;0;44
1;2;8053;Clotoide;538033;23.23249886;0;0;0;44
1;2;8053.25;Clotoide;535641;23.3362274;0;0;0;44
1;2;8053.5;Clotoide;533271;23.43998352;0;0;0;44
1;2;8053.75;Clotoide;530922;23.54369147;0;0;0;45
1;2;8054;Clotoide;528593;23.64743352;0;0;0;45
1;2;8054.25;Clotoide;526284;23.75117417;0;0;0;45
1;2;8054.5;Clotoide;523996;23.8548954;0;0;0;45
1;2;8054.75;Clotoide;521727;23.95860453;0;0;0;45
1;2;8055;Clotoide;519478;24.06237147;0;0;0;46
1;2;8055.25;Clotoide;517249;24.16606115;0;0;0;46
1;2;8055.5;Clotoide;515038;24.26976763;0;0;0;46
1;2;8055.75;Clotoide;512846;24.37348583;0;0;0;46
1;2;8056;Clotoide;510673;24.47703418;0;0;0;46
1;2;8056.25;Clotoide;508518;24.5801726;0;0;0;47
1;2;8056.5;Clotoide;506381;24.68273743;0;0;0;47
1;2;8056.75;Clotoide;504262;24.78421377;0;0;0;47
1;2;8057;Clotoide;502161;24.88466051;0;0;0;47
1;2;8057.25;Clotoide;500077;24.98349841;0;0;0;47
1;2;8057.5;Clotoide;498011;25.08076865;0;0;0;48
1;2;8057.75;Clotoide;495961;25.17596737;0;0;0;48
1;2;8058;Clotoide;493928;25.26889069;0;0;0;48
1;2;8058.25;Clotoide;491912;25.35945687;0;0;0;48
1;2;8058.5;Clotoide;489912;25.44723192;0;0;0;48
1;2;8058.75;Clotoide;487929;25.53198268;0;0;0;49
1;2;8059;Clotoide;485961;25.61342861;0;0;0;49
1;2;8059.25;Clotoide;484009;25.69135237;0;0;0;49
1;2;8059.5;Clotoide;482073;25.76546758;0;0;0;49
1;2;8059.75;Clotoide;480152;25.8356757;0;0;0;49
1;2;8060;Clotoide;478247;25.90146051;0;0;0;50
1;2;8060.25;Clotoide;476356;25.96275812;0;0;0;50
1;2;8060.5;Clotoide;474481;26.01920033;0;0;0;50
1;2;8060.75;Circular;473734;26.07054096;0;0;0;50
1;2;8061;Circular;473734;26.1168387;0;0;0;50
1;2;8061.25;Circular;473734;26.15842711;0;0;0;50
1;2;8061.5;Circular;473734;26.19537075;0;0;0;50
1;2;8061.75;Circular;473734;26.22823727;0;0;0;50
1;2;8062;Circular;473734;26.25700143;0;0;0;50
1;2;8062.25;Circular;473734;26.28206531;0;0;0;50
1;2;8062.5;Circular;473734;26.30356449;0;0;0;50
1;2;8062.75;Circular;473734;26.32198293;0;0;0;50
1;2;8063;Circular;473734;26.33743526;0;0;0;50
1;2;8063.25;Circular;473734;26.35012669;0;0;0;50
1;2;8063.5;Circular;473734;26.3602758;0;0;0;50
1;2;8063.75;Circular;473734;26.36839393;0;0;0;50
1;2;8064;Circular;473734;26.3746056;0;0;0;50
1;2;8064.25;Circular;473734;26.37912937;0;0;0;50
1;2;8064.5;Circular;473734;26.38233188;0;0;0;50
1;2;8064.75;Circular;473734;26.38421322;0;0;0;50
1;2;8065;Circular;473734;26.38534517;0;0;0;50
1;2;8065.25;Circular;473734;26.38573792;0;0;0;50
1;2;8065.5;Circular;473734;26.38590258;0;0;0;50
1;2;8065.75;Circular;473734;26.38586883;0;0;0;50
1;2;8066;Circular;473734;26.38592067;0;0;0;50
1;2;8066.25;Circular;473734;26.38583836;0;0;0;50
1;2;8066.5;Circular;473734;26.38592134;0;0;0;50
1;2;8066.75;Circular;473734;26.38586976;0;0;0;50
1;2;8067;Circular;473734;26.38582372;0;0;0;50
1;2;8067.25;Circular;473734;26.38585025;0;0;0;50
1;2;8067.5;Circular;473734;26.38588275;0;0;0;50
1;2;8067.75;Circular;473734;26.38584432;0;0;0;50
1;2;8068;Circular;473734;26.38586027;0;0;0;50
1;2;8068.25;Circular;473734;26.38583683;0;0;0;50
1;2;8068.5;Circular;473734;26.38593096;0;0;0;50
1;2;8068.75;Circular;473734;26.38590573;0;0;0;50
1;2;8069;Circular;473734;26.38584035;0;0;0;50
1;2;8069.25;Circular;473734;26.3858933;0;0;0;50
1;2;8069.5;Circular;473734;26.38581163;0;0;0;50
1;2;8069.75;Circular;473734;26.38584819;0;0;0;50
1;2;8070;Circular;473734;26.38584352;0;0;0;50
1;2;8070.25;Circular;473734;26.38589454;0;0;0;50
1;2;8070.5;Circular;473734;26.38582596;0;0;0;50
1;2;8070.75;Circular;473734;26.38585955;0;0;0;50
1;2;8071;Circular;473734;26.38580589;0;0;0;50
1;2;8071.25;Circular;473734;26.38587016;0;0;0;50
1;2;8071.5;Circular;473734;26.38587859;0;0;0;50
1;2;8071.75;Circular;473734;26.3857994;0;0;0;50
1;2;8072;Circular;473734;26.38588599;0;0;0;50
1;2;8072.25;Circular;473734;26.38591621;0;0;0;50
1;2;8072.5;Circular;473734;26.38585904;0;0;0;50
1;2;8072.75;Circular;473734;26.3858729;0;0;0;50
1;2;8073;Circular;473734;26.38587792;0;0;0;50
1;2;8073.25;Circular;473734;26.38584276;0;0;0;50
1;2;8073.5;Circular;473734;26.38584701;0;0;0;50
1;2;8073.75;Circular;473734;26.38588958;0;0;0;50
1;2;8074;Circular;473734;26.38592423;0;0;0;50
1;2;8074.25;Circular;473734;26.38587114;0;0;0;50
1;2;8074.5;Circular;473734;26.38587287;0;0;0;50
1;2;8074.75;Circular;473734;26.38586589;0;0;0;50
1;2;8075;Circular;473734;26.38585057;0;0;0;50
1;2;8075.25;Circular;473734;26.38584269;0;0;0;50
1;2;8075.5;Circular;473734;26.38587421;0;0;0;50
1;2;8075.75;Circular;473734;26.38589672;0;0;0;50
1;2;8076;Circular;473734;26.38591095;0;0;0;50
1;2;8076.25;Circular;473734;26.3858851;0;0;0;50
1;2;8076.5;Circular;473734;26.38581864;0;0;0;50
1;2;8076.75;Circular;473734;26.38591834;0;0;0;50
1;2;8077;Circular;473734;26.38588293;0;0;0;50
1;2;8077.25;Circular;473734;26.38580729;0;0;0;50
1;2;8077.5;Circular;473734;26.38589724;0;0;0;50
1;2;8077.75;Circular;473734;26.38586792;0;0;0;50
1;2;8078;Circular;473734;26.38581472;0;0;0;50
1;2;8078.25;Circular;473734;26.38591121;0;0;0;50
1;2;8078.5;Circular;473734;26.38583988;0;0;0;50
1;2;8078.75;Circular;473734;26.38579283;0;0;0;50
1;2;8079;Circular;473734;26.38581653;0;0;0;50
1;2;8079.25;Circular;473734;26.38579948;0;0;0;50
1;2;8079.5;Circular;473734;26.38586976;0;0;0;50
1;2;8079.75;Circular;473734;26.38588295;0;0;0;50
1;2;8080;Circular;473734;26.38587294;0;0;0;50
1;2;8080.25;Circular;473734;26.38585302;0;0;0;50
1;2;8080.5;Circular;473734;26.38585755;0;0;0;50
1;2;8080.75;Circular;473734;26.38578973;0;0;0;50
1;2;8081;Circular;473734;26.38585631;0;0;0;50
1;2;8081.25;Circular;473734;26.3858659;0;0;0;50
1;2;8081.5;Circular;473734;26.385885;0;0;0;50
1;2;8081.75;Circular;473734;26.38589395;0;0;0;50
1;2;8082;Circular;473734;26.38581445;0;0;0;50
1;2;8082.25;Circular;473734;26.38587067;0;0;0;50
1;2;8082.5;Circular;473734;26.38583894;0;0;0;50
1;2;8082.75;Circular;473734;26.38587721;0;0;0;50
1;2;8083;Circular;473734;26.38590766;0;0;0;50
1;2;8083.25;Circular;473734;26.38580248;0;0;0;50
1;2;8083.5;Circular;473734;26.38589544;0;0;0;50
1;2;8083.75;Circular;473734;26.38591526;0;0;0;50
1;2;8084;Circular;473734;26.38588005;0;0;0;50
1;2;8084.25;Circular;473734;26.3859478;0;0;0;50
1;2;8084.5;Circular;473734;26.3858934;0;0;0;50
1;2;8084.75;Circular;473734;26.38586534;0;0;0;50
1;2;8085;Circular;473734;26.38589251;0;0;0;50
1;2;8085.25;Circular;473734;26.38589393;0;0;0;50
1;2;8085.5;Circular;473734;26.38586929;0;0;0;50
1;2;8085.75;Circular;473734;26.38593267;0;0;0;50
1;2;8086;Circular;473734;26.38584613;0;0;0;50
1;2;8086.25;Circular;473734;26.38581432;0;0;0;50
1;2;8086.5;Circular;473734;26.38585229;0;0;0;50
1;2;8086.75;Circular;473734;26.38580166;0;0;0;50
1;2;8087;Circular;473734;26.38588799;0;0;0;50
1;2;8087.25;Circular;473734;26.38590048;0;0;0;50
1;2;8087.5;Circular;473734;26.38587172;0;0;0;50
1;2;8087.75;Circular;473734;26.38582184;0;0;0;50
1;2;8088;Circular;473734;26.38587047;0;0;0;50
1;2;8088.25;Circular;473734;26.38589739;0;0;0;50
1;2;8088.5;Circular;473734;26.38583629;0;0;0;50
1;2;8088.75;Circular;473734;26.38581594;0;0;0;50
1;2;8089;Circular;473734;26.38583145;0;0;0;50
1;2;8089.25;Circular;473734;26.38579202;0;0;0;50
1;2;8089.5;Circular;473734;26.38580845;0;0;0;50
1;2;8089.75;Circular;473734;26.38583144;0;0;0;50
1;2;8090;Circular;473734;26.38582865;0;0;0;50
1;2;8090.25;Circular;473734;26.3858666;0;0;0;50
1;2;8090.5;Circular;473734;26.38589779;0;0;0;50
1;2;8090.75;Circular;473734;26.38584049;0;0;0;50
1;2;8091;Circular;473734;26.38586686;0;0;0;50
1;2;8091.25;Circular;473734;26.38590053;0;0;0;50
1;2;8091.5;Circular;473734;26.38586528;0;0;0;50
1;2;8091.75;Circular;473734;26.38588546;0;0;0;50
1;2;8092;Circular;473734;26.38587906;0;0;0;50
1;2;8092.25;Circular;473734;26.38583171;0;0;0;50
1;2;8092.5;Circular;473734;26.38582657;0;0;0;50
1;2;8092.75;Circular;473734;26.38590391;0;0;0;50
1;2;8093;Circular;473734;26.38585115;0;0;0;50
1;2;8093.25;Circular;473734;26.38588133;0;0;0;50
1;2;8093.5;Circular;473734;26.38587076;0;0;0;50
1;2;8093.75;Circular;473734;26.38592979;0;0;0;50
1;2;8094;Circular;473734;26.38590616;0;0;0;50
1;2;8094.25;Circular;473734;26.38590406;0;0;0;50
