pk_geo;pk_client;line;track;category;direction;rail_typology_code;armament;fastening;rail_typology;Vcir;technical_location;inter_station;X;Y;created_by;data_version;huso
790250000;7902.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724280.6796;4381062.655;jgomez;0;30
790275000;7902.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724280.781;4381062.426;jgomez;0;30
790300000;7903;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724280.8824;4381062.198;jgomez;0;30
790325000;7903.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724280.9839;4381061.969;jgomez;0;30
790350000;7903.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724281.0853;4381061.741;jgomez;0;30
790375000;7903.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724281.1868;4381061.512;jgomez;0;30
790400000;7904;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724281.2882;4381061.284;jgomez;0;30
790425000;7904.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724281.3897;4381061.055;jgomez;0;30
790450000;7904.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724281.4911;4381060.827;jgomez;0;30
790475000;7904.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724281.5926;4381060.598;jgomez;0;30
790500000;7905;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724281.694;4381060.37;jgomez;0;30
790525000;7905.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724281.7954;4381060.141;jgomez;0;30
790550000;7905.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724281.8969;4381059.913;jgomez;0;30
790575000;7905.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724281.9983;4381059.684;jgomez;0;30
790600000;7906;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724282.0998;4381059.456;jgomez;0;30
790625000;7906.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724282.2012;4381059.227;jgomez;0;30
790650000;7906.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724282.3027;4381058.999;jgomez;0;30
790675000;7906.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724282.4041;4381058.77;jgomez;0;30
790700000;7907;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724282.5055;4381058.542;jgomez;0;30
790725000;7907.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724282.607;4381058.313;jgomez;0;30
790750000;7907.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724282.7084;4381058.085;jgomez;0;30
790775000;7907.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724282.8099;4381057.856;jgomez;0;30
790800000;7908;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724282.9113;4381057.628;jgomez;0;30
790825000;7908.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724283.0128;4381057.399;jgomez;0;30
790850000;7908.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724283.1142;4381057.171;jgomez;0;30
790875000;7908.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724283.2157;4381056.943;jgomez;0;30
790900000;7909;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724283.3171;4381056.714;jgomez;0;30
790925000;7909.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724283.4185;4381056.486;jgomez;0;30
790950000;7909.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724283.52;4381056.257;jgomez;0;30
790975000;7909.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724283.6214;4381056.029;jgomez;0;30
791000000;7910;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724283.7229;4381055.8;jgomez;0;30
791025000;7910.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724283.8243;4381055.572;jgomez;0;30
791050000;7910.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724283.9258;4381055.343;jgomez;0;30
791075000;7910.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724284.0272;4381055.115;jgomez;0;30
791100000;7911;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724284.1286;4381054.886;jgomez;0;30
791125000;7911.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724284.2301;4381054.658;jgomez;0;30
791150000;7911.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724284.3315;4381054.429;jgomez;0;30
791175000;7911.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724284.433;4381054.201;jgomez;0;30
791200000;7912;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724284.5344;4381053.972;jgomez;0;30
791225000;7912.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724284.6359;4381053.744;jgomez;0;30
791250000;7912.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724284.7373;4381053.515;jgomez;0;30
791275000;7912.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724284.8387;4381053.287;jgomez;0;30
791300000;7913;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724284.9402;4381053.058;jgomez;0;30
791325000;7913.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724285.0416;4381052.83;jgomez;0;30
791350000;7913.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724285.1431;4381052.601;jgomez;0;30
791375000;7913.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724285.2445;4381052.373;jgomez;0;30
791400000;7914;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724285.346;4381052.144;jgomez;0;30
791425000;7914.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724285.4474;4381051.916;jgomez;0;30
791450000;7914.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724285.5489;4381051.687;jgomez;0;30
791475000;7914.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724285.6503;4381051.459;jgomez;0;30
791500000;7915;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724285.7517;4381051.23;jgomez;0;30
791525000;7915.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724285.8532;4381051.002;jgomez;0;30
791550000;7915.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724285.9546;4381050.773;jgomez;0;30
791575000;7915.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724286.0561;4381050.545;jgomez;0;30
791600000;7916;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724286.1575;4381050.316;jgomez;0;30
791625000;7916.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724286.259;4381050.088;jgomez;0;30
791650000;7916.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724286.3604;4381049.859;jgomez;0;30
791675000;7916.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724286.4618;4381049.631;jgomez;0;30
791700000;7917;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724286.5633;4381049.402;jgomez;0;30
791725000;7917.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724286.6647;4381049.174;jgomez;0;30
791750000;7917.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724286.7662;4381048.945;jgomez;0;30
791775000;7917.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724286.8676;4381048.717;jgomez;0;30
791800000;7918;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724286.9691;4381048.488;jgomez;0;30
791825000;7918.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724287.0705;4381048.26;jgomez;0;30
791850000;7918.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724287.172;4381048.031;jgomez;0;30
791875000;7918.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724287.2734;4381047.803;jgomez;0;30
791900000;7919;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724287.3748;4381047.574;jgomez;0;30
791925000;7919.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724287.4763;4381047.346;jgomez;0;30
791950000;7919.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724287.5777;4381047.117;jgomez;0;30
791975000;7919.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724287.6792;4381046.889;jgomez;0;30
792000000;7920;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724287.7806;4381046.66;jgomez;0;30
792025000;7920.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724287.8821;4381046.432;jgomez;0;30
792050000;7920.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724287.9835;4381046.203;jgomez;0;30
792075000;7920.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724288.0849;4381045.975;jgomez;0;30
792100000;7921;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724288.1864;4381045.746;jgomez;0;30
792125000;7921.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724288.2878;4381045.518;jgomez;0;30
792150000;7921.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724288.3893;4381045.289;jgomez;0;30
792175000;7921.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724288.4907;4381045.061;jgomez;0;30
792200000;7922;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724288.5922;4381044.832;jgomez;0;30
792225000;7922.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724288.6936;4381044.604;jgomez;0;30
792250000;7922.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724288.7951;4381044.375;jgomez;0;30
792275000;7922.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724288.8965;4381044.147;jgomez;0;30
792300000;7923;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724288.9979;4381043.918;jgomez;0;30
792325000;7923.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724289.0994;4381043.69;jgomez;0;30
792350000;7923.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724289.2008;4381043.461;jgomez;0;30
792375000;7923.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724289.3023;4381043.233;jgomez;0;30
792400000;7924;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724289.4037;4381043.004;jgomez;0;30
792425000;7924.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724289.5052;4381042.776;jgomez;0;30
792450000;7924.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724289.6066;4381042.547;jgomez;0;30
792475000;7924.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724289.708;4381042.319;jgomez;0;30
792500000;7925;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724289.8095;4381042.09;jgomez;0;30
792525000;7925.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724289.9109;4381041.862;jgomez;0;30
792550000;7925.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724290.0124;4381041.633;jgomez;0;30
792575000;7925.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724290.1138;4381041.405;jgomez;0;30
792600000;7926;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724290.2153;4381041.176;jgomez;0;30
792625000;7926.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724290.3167;4381040.948;jgomez;0;30
792650000;7926.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724290.4182;4381040.719;jgomez;0;30
792675000;7926.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724290.5196;4381040.491;jgomez;0;30
792700000;7927;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724290.621;4381040.262;jgomez;0;30
792725000;7927.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724290.7225;4381040.034;jgomez;0;30
792750000;7927.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724290.8239;4381039.806;jgomez;0;30
792775000;7927.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724290.9254;4381039.577;jgomez;0;30
792800000;7928;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724291.0268;4381039.349;jgomez;0;30
792825000;7928.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724291.1283;4381039.12;jgomez;0;30
792850000;7928.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724291.2297;4381038.892;jgomez;0;30
792875000;7928.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724291.3311;4381038.663;jgomez;0;30
792900000;7929;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724291.4326;4381038.435;jgomez;0;30
792925000;7929.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724291.534;4381038.206;jgomez;0;30
792950000;7929.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724291.6355;4381037.978;jgomez;0;30
792975000;7929.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724291.7369;4381037.749;jgomez;0;30
793000000;7930;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724291.8384;4381037.521;jgomez;0;30
793025000;7930.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724291.9398;4381037.292;jgomez;0;30
793050000;7930.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724292.0412;4381037.064;jgomez;0;30
793075000;7930.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724292.1427;4381036.835;jgomez;0;30
793100000;7931;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724292.2441;4381036.607;jgomez;0;30
793125000;7931.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724292.3456;4381036.378;jgomez;0;30
793150000;7931.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724292.447;4381036.15;jgomez;0;30
793175000;7931.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724292.5485;4381035.921;jgomez;0;30
793200000;7932;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724292.6499;4381035.693;jgomez;0;30
793225000;7932.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724292.7514;4381035.464;jgomez;0;30
793250000;7932.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724292.8528;4381035.236;jgomez;0;30
793275000;7932.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724292.9542;4381035.007;jgomez;0;30
793300000;7933;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724293.0557;4381034.779;jgomez;0;30
793325000;7933.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724293.1571;4381034.55;jgomez;0;30
793350000;7933.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724293.2586;4381034.322;jgomez;0;30
793375000;7933.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724293.36;4381034.093;jgomez;0;30
793400000;7934;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724293.4615;4381033.865;jgomez;0;30
793425000;7934.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724293.5629;4381033.636;jgomez;0;30
793450000;7934.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724293.6643;4381033.408;jgomez;0;30
793475000;7934.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724293.7658;4381033.179;jgomez;0;30
793500000;7935;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724293.8672;4381032.951;jgomez;0;30
793525000;7935.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724293.9687;4381032.722;jgomez;0;30
793550000;7935.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724294.0701;4381032.494;jgomez;0;30
793575000;7935.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724294.1716;4381032.265;jgomez;0;30
793600000;7936;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724294.273;4381032.037;jgomez;0;30
793625000;7936.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724294.3745;4381031.808;jgomez;0;30
793650000;7936.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724294.4759;4381031.58;jgomez;0;30
793675000;7936.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724294.5773;4381031.351;jgomez;0;30
793700000;7937;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724294.6788;4381031.123;jgomez;0;30
793725000;7937.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724294.7802;4381030.894;jgomez;0;30
793750000;7937.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724294.8817;4381030.666;jgomez;0;30
793775000;7937.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724294.9831;4381030.437;jgomez;0;30
793800000;7938;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724295.0846;4381030.209;jgomez;0;30
793825000;7938.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724295.186;4381029.98;jgomez;0;30
793850000;7938.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724295.2874;4381029.752;jgomez;0;30
793875000;7938.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724295.3889;4381029.523;jgomez;0;30
793900000;7939;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724295.4903;4381029.295;jgomez;0;30
793925000;7939.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724295.5918;4381029.066;jgomez;0;30
793950000;7939.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724295.6932;4381028.838;jgomez;0;30
793975000;7939.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724295.7947;4381028.609;jgomez;0;30
794000000;7940;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724295.8961;4381028.381;jgomez;0;30
794025000;7940.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724295.9976;4381028.152;jgomez;0;30
794050000;7940.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724296.099;4381027.924;jgomez;0;30
794075000;7940.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724296.2004;4381027.695;jgomez;0;30
794100000;7941;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724296.3019;4381027.467;jgomez;0;30
794125000;7941.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724296.4033;4381027.238;jgomez;0;30
794150000;7941.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724296.5048;4381027.01;jgomez;0;30
794175000;7941.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724296.6062;4381026.781;jgomez;0;30
794200000;7942;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724296.7077;4381026.553;jgomez;0;30
794225000;7942.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724296.8091;4381026.324;jgomez;0;30
794250000;7942.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724296.9105;4381026.096;jgomez;0;30
794275000;7942.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724297.012;4381025.867;jgomez;0;30
794300000;7943;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724297.1134;4381025.639;jgomez;0;30
794325000;7943.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724297.2149;4381025.41;jgomez;0;30
794350000;7943.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724297.3163;4381025.182;jgomez;0;30
794375000;7943.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724297.4178;4381024.953;jgomez;0;30
794400000;7944;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724297.5192;4381024.725;jgomez;0;30
794425000;7944.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724297.6206;4381024.496;jgomez;0;30
794450000;7944.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724297.7221;4381024.268;jgomez;0;30
794475000;7944.75;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724297.8235;4381024.039;jgomez;0;30
794500000;7945;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724297.925;4381023.811;jgomez;0;30
794525000;7945.25;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724298.0264;4381023.582;jgomez;0;30
794550000;7945.5;1;2;Circulacion;D;ES;Monoblock;Stedef;Balasto;40;F-1-E-SE;F-1-E-SE;724298.1279;4381023.354;jgomez;0;30
